paper_title,paper_url
HyperNetworks,https://arxiv.org/pdf/1609.09106v4.pdf
Improved Precision and Recall Metric for Assessing Generative Models,https://arxiv.org/pdf/1904.06991v1.pdf
An Energy and GPU-Computation Efficient Backbone Network for Real-Time Object Detection,https://arxiv.org/pdf/1904.09730v1.pdf
Deeply-Learned Part-Aligned Representations for Person Re-Identification,https://arxiv.org/pdf/1707.07256v1.pdf
Learning Activation Functions to Improve Deep Neural Networks,https://arxiv.org/pdf/1412.6830v3.pdf
ECO: Efficient Convolution Operators for Tracking,https://arxiv.org/pdf/1611.09224v2.pdf
End-to-End Answer Chunk Extraction and Ranking for Reading Comprehension,https://arxiv.org/pdf/1610.09996v2.pdf
Positional Encoding to Control Output Sequence Length,https://arxiv.org/pdf/1904.07418v1.pdf
Temporal Relational Reasoning in Videos,https://arxiv.org/pdf/1711.08496v2.pdf
Sequence-Level Knowledge Distillation,https://arxiv.org/pdf/1606.07947v4.pdf
Jasper: An End-to-End Convolutional Neural Acoustic Model,https://arxiv.org/pdf/1904.03288v1.pdf
Trellis Networks for Sequence Modeling,https://arxiv.org/pdf/1810.06682v2.pdf
Linguistic Input Features Improve Neural Machine Translation,https://arxiv.org/pdf/1606.02892v2.pdf
Density estimation using Real NVP,https://arxiv.org/pdf/1605.08803v3.pdf
Transformer-XL: Attentive Language Models Beyond a Fixed-Length Context,https://arxiv.org/pdf/1901.02860v2.pdf
CyCADA: Cycle-Consistent Adversarial Domain Adaptation,https://arxiv.org/pdf/1711.03213v3.pdf
A Large-Scale Car Dataset for Fine-Grained Categorization and Verification,https://arxiv.org/pdf/1506.08959v2.pdf
Image Super-Resolution via RL-CSC: When Residual Learning Meets Convolutional Sparse Coding,https://arxiv.org/pdf/1812.11950v1.pdf
SESR: Single Image Super Resolution with Recursive Squeeze and Excitation Networks,https://arxiv.org/pdf/1801.10319v1.pdf
Neural Ranking Models with Weak Supervision,https://arxiv.org/pdf/1704.08803v2.pdf
Illuminating Pedestrians via Simultaneous Detection & Segmentation,https://arxiv.org/pdf/1706.08564v1.pdf
Neural Variational Inference for Text Processing,https://arxiv.org/pdf/1511.06038v4.pdf
Deep Image Retrieval: Learning global representations for image search,https://arxiv.org/pdf/1604.01325v2.pdf
Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising,https://arxiv.org/pdf/1608.03981v1.pdf
"PersonLab: Person Pose Estimation and Instance Segmentation with a Bottom-Up, Part-Based, Geometric Embedding Model",https://arxiv.org/pdf/1803.08225v1.pdf
Unsupervised Cross-Domain Image Generation,https://arxiv.org/pdf/1611.02200v1.pdf
Sentiment Analysis by Capsules,https://www.researchgate.net/publication/323257127_Sentiment_Analysis_by_Capsules/download
Efficient Multi-Scale 3D CNN with Fully Connected CRF for Accurate Brain Lesion Segmentation,https://arxiv.org/pdf/1603.05959v3.pdf
Measuring the Evolution of a Scientific Field through Citation Frames,https://aclweb.org/anthology/Q18-1028
SSD-6D: Making RGB-based 3D detection and 6D pose estimation great again,https://arxiv.org/pdf/1711.10006v1.pdf
Deep Biaffine Attention for Neural Dependency Parsing,https://arxiv.org/pdf/1611.01734v3.pdf
Spatially-sparse convolutional neural networks,https://arxiv.org/pdf/1409.6070v1.pdf
EraseReLU: A Simple Way to Ease the Training of Deep Convolution Neural Networks,https://arxiv.org/pdf/1709.07634v2.pdf
Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network,https://arxiv.org/pdf/1609.04802v5.pdf
Reaching Human-level Performance in Automatic Grammatical Error Correction: An Empirical Study,https://arxiv.org/pdf/1807.01270v5.pdf
Massively Multilingual Sentence Embeddings for Zero-Shot Cross-Lingual Transfer and Beyond,https://arxiv.org/pdf/1812.10464v1.pdf
Depthwise Separable Convolutions for Neural Machine Translation,https://arxiv.org/pdf/1706.03059v2.pdf
Dynamic Neural Turing Machine with Soft and Hard Addressing Schemes,https://arxiv.org/pdf/1607.00036v2.pdf
FastFCN: Rethinking Dilated Convolution in the Backbone for Semantic Segmentation,https://arxiv.org/pdf/1903.11816v1.pdf
Selective Encoding for Abstractive Sentence Summarization,https://aclweb.org/anthology/P17-1101
Deep Label Distribution Learning with Label Ambiguity,https://arxiv.org/pdf/1611.01731v2.pdf
In Defense of the Triplet Loss for Person Re-Identification,https://arxiv.org/pdf/1703.07737v4.pdf
StackGAN++: Realistic Image Synthesis with Stacked Generative Adversarial Networks,https://arxiv.org/pdf/1710.10916v3.pdf
A Point Set Generation Network for 3D Object Reconstruction from a Single Image,https://arxiv.org/pdf/1612.00603v2.pdf
Auxiliary Objectives for Neural Error Detection Models,https://arxiv.org/pdf/1707.05227v1.pdf
Calibrating Energy-based Generative Adversarial Networks,https://arxiv.org/pdf/1702.01691v2.pdf
Dilated Recurrent Neural Networks,https://arxiv.org/pdf/1710.02224v3.pdf
Competitive Multi-scale Convolution,https://arxiv.org/pdf/1511.05635v1.pdf
DisguiseNet : A Contrastive Approach for Disguised Face Verification in the Wild,https://arxiv.org/pdf/1804.09669v2.pdf
Virtual Adversarial Training: A Regularization Method for Supervised and Semi-Supervised Learning,https://arxiv.org/pdf/1704.03976v2.pdf
Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections,https://arxiv.org/pdf/1603.09056v2.pdf
Graphite: Iterative Generative Modeling of Graphs,https://arxiv.org/pdf/1803.10459v3.pdf
Reinforced Self-Attention Network: a Hybrid of Hard and Soft Attention for Sequence Modeling,https://arxiv.org/pdf/1801.10296v2.pdf
Tacotron: Towards End-to-End Speech Synthesis,https://arxiv.org/pdf/1703.10135v2.pdf
Bag of Tricks for Efficient Text Classification,https://arxiv.org/pdf/1607.01759v3.pdf
Stacked Generative Adversarial Networks,https://arxiv.org/pdf/1612.04357v4.pdf
Non-Autoregressive Neural Machine Translation,https://arxiv.org/pdf/1711.02281v2.pdf
Camera Style Adaptation for Person Re-identification,https://arxiv.org/pdf/1711.10295v2.pdf
An Actor-Critic Algorithm for Sequence Prediction,https://arxiv.org/pdf/1607.07086v3.pdf
Image Captioning and Visual Question Answering Based on Attributes and External Knowledge,https://arxiv.org/pdf/1603.02814v2.pdf
GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism,https://arxiv.org/pdf/1811.06965v4.pdf
"Lets keep it simple, Using simple architectures to outperform deeper and more complex architectures",https://arxiv.org/pdf/1608.06037v7.pdf
Analogical Inference for Multi-Relational Embeddings,https://arxiv.org/pdf/1705.02426v2.pdf
Findings of the E2E NLG Challenge,https://arxiv.org/pdf/1810.01170v1.pdf
Convolutional Kernel Networks,https://arxiv.org/pdf/1406.3332v2.pdf
Towards 3D Human Pose Estimation in the Wild: a Weakly-supervised Approach,https://arxiv.org/pdf/1704.02447v2.pdf
Large Pose 3D Face Reconstruction from a Single Image via Direct Volumetric CNN Regression,https://arxiv.org/pdf/1703.07834v2.pdf
Count-Based Exploration with the Successor Representation,https://arxiv.org/pdf/1807.11622v3.pdf
Unsupervised Neural Machine Translation,https://arxiv.org/pdf/1710.11041v2.pdf
Gated-Attention Readers for Text Comprehension,https://arxiv.org/pdf/1606.01549v3.pdf
Instance-level Human Parsing via Part Grouping Network,https://arxiv.org/pdf/1808.00157v1.pdf
SwiDeN : Convolutional Neural Networks For Depiction Invariant Object Recognition,https://arxiv.org/pdf/1607.08764v1.pdf
Invertible Conditional GANs for image editing,https://arxiv.org/pdf/1611.06355v1.pdf
Contextual Inter-modal Attention for Multi-modal Sentiment Analysis,https://aclweb.org/anthology/D18-1382
Cell-aware Stacked LSTMs for Modeling Sentences,https://arxiv.org/pdf/1809.02279v1.pdf
Squeezed Very Deep Convolutional Neural Networks for Text Classification,https://arxiv.org/pdf/1901.09821v1.pdf
UWaterloo at SemEval-2017 Task 8: Detecting Stance towards Rumours with Topic Independent Features,https://aclweb.org/anthology/S17-2080
A Decomposable Attention Model for Natural Language Inference,https://arxiv.org/pdf/1606.01933v2.pdf
FlowNet 2.0: Evolution of Optical Flow Estimation with Deep Networks,https://arxiv.org/pdf/1612.01925v1.pdf
Prioritized Experience Replay,https://arxiv.org/pdf/1511.05952v4.pdf
Neural Machine Translation of Rare Words with Subword Units,https://arxiv.org/pdf/1508.07909v5.pdf
Multi-Task Learning as Multi-Objective Optimization,https://arxiv.org/pdf/1810.04650v2.pdf
Stochastic Answer Networks for Machine Reading Comprehension,https://arxiv.org/pdf/1712.03556v2.pdf
Multiple Instance Detection Network with Online Instance Classifier Refinement,https://arxiv.org/pdf/1704.00138v1.pdf
Parallel Multiscale Autoregressive Density Estimation,https://arxiv.org/pdf/1703.03664v1.pdf
StarGAN: Unified Generative Adversarial Networks for Multi-Domain Image-to-Image Translation,https://arxiv.org/pdf/1711.09020v3.pdf
Finding ReMO (Related Memory Object): A Simple Neural Architecture for Text based Reasoning,https://arxiv.org/pdf/1801.08459v2.pdf
Knowledge-based Word Sense Disambiguation using Topic Models,https://arxiv.org/pdf/1801.01900v1.pdf
Dressing as a Whole: Outfit Compatibility Learning Based on Node-wise Graph Neural Networks,https://arxiv.org/pdf/1902.08009v1.pdf
Decoders Matter for Semantic Segmentation: Data-Dependent Decoding Enables Flexible Feature Aggregation,https://arxiv.org/pdf/1903.02120v3.pdf
Multi-range Reasoning for Machine Comprehension,https://arxiv.org/pdf/1803.09074v1.pdf
Artificial Error Generation with Machine Translation and Syntactic Patterns,https://arxiv.org/pdf/1707.05236v1.pdf
Fast Online Object Tracking and Segmentation: A Unifying Approach,https://arxiv.org/pdf/1812.05050v1.pdf
"Inception-v4, Inception-ResNet and the Impact of Residual Connections on Learning",https://arxiv.org/pdf/1602.07261v2.pdf
Order-Embeddings of Images and Language,https://arxiv.org/pdf/1511.06361v6.pdf
Pedestrian Detection aided by Deep Learning Semantic Tasks,https://arxiv.org/pdf/1412.0069v1.pdf
Commonsense for Generative Multi-Hop Question Answering Tasks,https://arxiv.org/pdf/1809.06309v2.pdf
Generating Long Sequences with Sparse Transformers,https://d4mucfpksywv.cloudfront.net/Sparse_Transformer/sparse_transformers.pdf
Lagging Inference Networks and Posterior Collapse in Variational Autoencoders,https://arxiv.org/pdf/1901.05534v2.pdf
Non-local Neural Networks,https://arxiv.org/pdf/1711.07971v3.pdf
Learning to Generate Reviews and Discovering Sentiment,https://arxiv.org/pdf/1704.01444v2.pdf
ADAPT at SemEval-2018 Task 9: Skip-Gram Word Embeddings for Unsupervised Hypernym Discovery in Specialised Corpora,https://aclweb.org/anthology/S18-1151
Semi-parametric Image Synthesis,https://arxiv.org/pdf/1804.10992v1.pdf
Regularizing Face Verification Nets For Pain Intensity Regression,https://arxiv.org/pdf/1702.06925v3.pdf
Scaling Neural Machine Translation,https://arxiv.org/pdf/1806.00187v3.pdf
Person Re-Identification by Deep Joint Learning of Multi-Loss Classification,https://arxiv.org/pdf/1705.04724v2.pdf
Multi-Passage Machine Reading Comprehension with Cross-Passage Answer Verification,https://arxiv.org/pdf/1805.02220v2.pdf
Deep Learning-based Image Super-Resolution Considering Quantitative and Perceptual Quality,https://arxiv.org/pdf/1809.04789v2.pdf
"TNT-NLG, System 1: Using a statistical NLG to massively augment crowd-sourced data for neural generation",https://www.macs.hw.ac.uk/InteractionLab/E2E/final_papers/E2E-TNT_NLG1.pdf
DensePose: Dense Human Pose Estimation In The Wild,https://arxiv.org/pdf/1802.00434v1.pdf
ChainerCV: a Library for Deep Learning in Computer Vision,https://arxiv.org/pdf/1708.08169v1.pdf
Scalable Person Re-identification on Supervised Smoothed Manifold,https://arxiv.org/pdf/1703.08359v1.pdf
DeepMatching: Hierarchical Deformable Dense Matching,https://arxiv.org/pdf/1506.07656v2.pdf
Improving Person Re-identification by Attribute and Identity Learning,https://arxiv.org/pdf/1703.07220v2.pdf
Temporal Ensembling for Semi-Supervised Learning,https://arxiv.org/pdf/1610.02242v3.pdf
Multi-View Silhouette and Depth Decomposition for High Resolution 3D Object Representation,https://arxiv.org/pdf/1802.09987v3.pdf
RoarNet: A Robust 3D Object Detection based on RegiOn Approximation Refinement,https://arxiv.org/pdf/1811.03818v1.pdf
MultiGrain: a unified image embedding for classes and instances,https://arxiv.org/pdf/1902.05509v2.pdf
FoveaBox: Beyond Anchor-based Object Detector,https://arxiv.org/pdf/1904.03797v1.pdf
Bidirectional Recurrent Convolutional Networks for Multi-Frame Super-Resolution,https://papers.nips.cc/paper/5778-bidirectional-recurrent-convolutional-networks-for-multi-frame-super-resolution.pdf
Multi-view to Novel view: Synthesizing Novel Views with Self-Learned Confidence,https://shaohua0116.github.io/Multiview2Novelview/sun2018multiview.pdf
Neural Body Fitting: Unifying Deep Learning and Model-Based Human Pose and Shape Estimation,https://arxiv.org/pdf/1808.05942v1.pdf
High-Quality Facial Photo-Sketch Synthesis Using Multi-Adversarial Networks,https://arxiv.org/pdf/1710.10182v2.pdf
Detecting People in Artwork with CNNs,https://arxiv.org/pdf/1610.08871v1.pdf
Volumetric and Multi-View CNNs for Object Classification on 3D Data,https://arxiv.org/pdf/1604.03265v2.pdf
Simple and Effective Multi-Paragraph Reading Comprehension,https://arxiv.org/pdf/1710.10723v2.pdf
Self-Normalizing Neural Networks,https://arxiv.org/pdf/1706.02515v5.pdf
Practical Text Classification With Large Pre-Trained Language Models,https://arxiv.org/pdf/1812.01207v1.pdf
Semi-Supervised Learning for Face Sketch Synthesis in the Wild,https://arxiv.org/pdf/1812.04929v1.pdf
Template Adaptation for Face Verification and Identification,https://arxiv.org/pdf/1603.03958v3.pdf
All you need is a good init,https://arxiv.org/pdf/1511.06422v7.pdf
Key-Value Memory Networks for Directly Reading Documents,https://arxiv.org/pdf/1606.03126v2.pdf
Teaching Machines to Read and Comprehend,https://arxiv.org/pdf/1506.03340v3.pdf
Weakly Supervised Object Detection in Artworks,https://arxiv.org/pdf/1810.02569v1.pdf
Effective Use of Word Order for Text Categorization with Convolutional Neural Networks,https://arxiv.org/pdf/1412.1058v2.pdf
Deep Convolutional Decision Jungle for Image Classification,https://arxiv.org/pdf/1706.02003v2.pdf
Task-oriented Word Embedding for Text Classification,https://aclweb.org/anthology/C18-1172
Realtime Multi-Person 2D Pose Estimation using Part Affinity Fields,https://arxiv.org/pdf/1611.08050v2.pdf
Finding Function in Form: Compositional Character Models for Open Vocabulary Word Representation,https://arxiv.org/pdf/1508.02096v2.pdf
Git Loss for Deep Face Recognition,https://arxiv.org/pdf/1807.08512v4.pdf
Pyramid Scene Parsing Network,https://arxiv.org/pdf/1612.01105v2.pdf
CNN-based Segmentation of Medical Imaging Data,https://arxiv.org/pdf/1701.03056v2.pdf
The Arcade Learning Environment: An Evaluation Platform for General Agents,https://arxiv.org/pdf/1207.4708v2.pdf
A Context-based Approach for Dialogue Act Recognition using Simple Recurrent Neural Networks,https://arxiv.org/pdf/1805.06280v1.pdf
Deep Video Super-Resolution Network Using Dynamic Upsampling Filters Without Explicit Motion Compensation,https://openaccess.thecvf.com/content_cvpr_2018/papers/Jo_Deep_Video_Super-Resolution_CVPR_2018_paper.pdf
Precise Detection in Densely Packed Scenes,https://arxiv.org/pdf/1904.00853v3.pdf
From Neural Re-Ranking to Neural Ranking: Learning a Sparse Representation for Inverted Indexing,https://ciir-publications.cs.umass.edu/getpdf.php?id=1302
From POS tagging to dependency parsing for biomedical event extraction,https://arxiv.org/pdf/1808.03731v2.pdf
Deep Complex Networks,https://arxiv.org/pdf/1705.09792v4.pdf
Network In Network,https://arxiv.org/pdf/1312.4400v3.pdf
Triplet Probabilistic Embedding for Face Verification and Clustering,https://arxiv.org/pdf/1604.05417v3.pdf
Near Human-Level Performance in Grammatical Error Correction with Hybrid Machine Translation,https://aclweb.org/anthology/N18-2046
Committees of deep feedforward networks trained with few data,https://arxiv.org/pdf/1406.5947v1.pdf
SCUT-FBP5500: A Diverse Benchmark Dataset for Multi-Paradigm Facial Beauty Prediction,https://arxiv.org/pdf/1801.06345v1.pdf
Bounding Box Regression with Uncertainty for Accurate Object Detection,https://arxiv.org/pdf/1809.08545v3.pdf
Cut to the Chase: A Context Zoom-in Network for Reading Comprehension,https://aclweb.org/anthology/D18-1054
SGPN: Similarity Group Proposal Network for 3D Point Cloud Instance Segmentation,https://arxiv.org/pdf/1711.08588v1.pdf
Recurrent Residual Convolutional Neural Network based on U-Net (R2U-Net) for Medical Image Segmentation,https://arxiv.org/pdf/1802.06955v5.pdf
Deep Recurrent Neural Networks for Acoustic Modelling,https://arxiv.org/pdf/1504.01482v1.pdf
Sequence-to-Sequence Learning as Beam-Search Optimization,https://arxiv.org/pdf/1606.02960v2.pdf
A Graph-to-Sequence Model for AMR-to-Text Generation,https://arxiv.org/pdf/1805.02473v3.pdf
Learning Recurrent Span Representations for Extractive Question Answering,https://arxiv.org/pdf/1611.01436v2.pdf
AutoRec: Autoencoders Meet Collaborative Filtering,https://users.cecs.anu.edu.au/~u5098633/papers/www15.pdf
HydraPlus-Net: Attentive Deep Features for Pedestrian Analysis,https://arxiv.org/pdf/1709.09930v1.pdf
Quaternion Convolutional Neural Networks for End-to-End Automatic Speech Recognition,https://arxiv.org/pdf/1806.07789v1.pdf
Deep Recurrent Generative Decoder for Abstractive Text Summarization,https://aclweb.org/anthology/D17-1222
Structural Neural Encoders for AMR-to-text Generation,https://arxiv.org/pdf/1903.11410v1.pdf
3D Point-Capsule Networks,https://arxiv.org/pdf/1812.10775v1.pdf
cGANs with Projection Discriminator,https://arxiv.org/pdf/1802.05637v2.pdf
ROAD: Reality Oriented Adaptation for Semantic Segmentation of Urban Scenes,https://arxiv.org/pdf/1711.11556v2.pdf
A Question-Focused Multi-Factor Attention Network for Question Answering,https://arxiv.org/pdf/1801.08290v1.pdf
Sentence Similarity Learning by Lexical Decomposition and Composition,https://arxiv.org/pdf/1602.07019v2.pdf
Recurrent Neural Network Grammars,https://arxiv.org/pdf/1602.07776v4.pdf
Semantic Instance Segmentation with a Discriminative Loss Function,https://arxiv.org/pdf/1708.02551v1.pdf
The QT21/HimL Combined Machine Translation System,https://aclweb.org/anthology/W16-2320
Learning Graph-Level Representation for Drug Discovery,https://arxiv.org/pdf/1709.03741v2.pdf
CU-Net: Coupled U-Nets,https://arxiv.org/pdf/1808.06521v1.pdf
Universum Prescription: Regularization using Unlabeled Data,https://arxiv.org/pdf/1511.03719v7.pdf
Deep Exploration via Bootstrapped DQN,https://arxiv.org/pdf/1602.04621v3.pdf
Fine-Grained Head Pose Estimation Without Keypoints,https://arxiv.org/pdf/1710.00925v5.pdf
Morphosyntactic Tagging with a Meta-BiLSTM Model over Context Sensitive Token Encodings,https://arxiv.org/pdf/1805.08237v1.pdf
Towards Viewpoint Invariant 3D Human Pose Estimation,https://arxiv.org/pdf/1603.07076v3.pdf
Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,https://arxiv.org/pdf/1703.03400v3.pdf
An Analysis of Neural Language Modeling at Multiple Scales,https://arxiv.org/pdf/1803.08240v1.pdf
Variational Graph Auto-Encoders,https://arxiv.org/pdf/1611.07308v1.pdf
Convolutional Neural Networks on Graphs with Fast Localized Spectral Filtering,https://arxiv.org/pdf/1606.09375v3.pdf
One-Shot Instance Segmentation,https://arxiv.org/pdf/1811.11507v1.pdf
Large Kernel Matters -- Improve Semantic Segmentation by Global Convolutional Network,https://arxiv.org/pdf/1703.02719v1.pdf
"Deformable ConvNets v2: More Deformable, Better Results",https://arxiv.org/pdf/1811.11168v2.pdf
Diverse Image-to-Image Translation via Disentangled Representations,https://arxiv.org/pdf/1808.00948v1.pdf
Sequence Level Training with Recurrent Neural Networks,https://arxiv.org/pdf/1511.06732v7.pdf
VoxelNet: End-to-End Learning for Point Cloud Based 3D Object Detection,https://arxiv.org/pdf/1711.06396v1.pdf
Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,https://arxiv.org/pdf/1711.03953v4.pdf
Trainable Nonlinear Reaction Diffusion: A Flexible Framework for Fast and Effective Image Restoration,https://arxiv.org/pdf/1508.02848v2.pdf
In Defense of Pre-trained ImageNet Architectures for Real-time Semantic Segmentation of Road-driving Images,https://arxiv.org/pdf/1903.08469v2.pdf
A Multi-sentiment-resource Enhanced Attention Network for Sentiment Classification,https://arxiv.org/pdf/1807.04990v1.pdf
Dense 3D Regression for Hand Pose Estimation,https://arxiv.org/pdf/1711.08996v1.pdf
"BB8: A Scalable, Accurate, Robust to Partial Occlusion Method for Predicting the 3D Poses of Challenging Objects without Using Depth",https://arxiv.org/pdf/1703.10896v2.pdf
Multiple-Human Parsing in the Wild,https://arxiv.org/pdf/1705.07206v2.pdf
Detecting Curve Text in the Wild: New Dataset and New Solution,https://arxiv.org/pdf/1712.02170v1.pdf
Fast Parametric Learning with Activation Memorization,https://arxiv.org/pdf/1803.10049v1.pdf
Recurrent Entity Networks with Delayed Memory Update for Targeted Aspect-Based Sentiment Analysis,https://aclweb.org/anthology/N18-2045
Mode Seeking Generative Adversarial Networks for Diverse Image Synthesis,https://arxiv.org/pdf/1903.05628v5.pdf
FPNN: Field Probing Neural Networks for 3D Data,https://arxiv.org/pdf/1605.06240v3.pdf
Learning a Single Convolutional Super-Resolution Network for Multiple Degradations,https://arxiv.org/pdf/1712.06116v2.pdf
Recurrent Attention Network on Memory for Aspect Sentiment Analysis,https://aclweb.org/anthology/D17-1047
Image Reconstruction with Predictive Filter Flow,https://arxiv.org/pdf/1811.11482v1.pdf
Hypernetwork Knowledge Graph Embeddings,https://arxiv.org/pdf/1808.07018v3.pdf
Group Normalization,https://arxiv.org/pdf/1803.08494v3.pdf
Learning Deep CNN Denoiser Prior for Image Restoration,https://arxiv.org/pdf/1704.03264v1.pdf
Focal Loss for Dense Object Detection,https://arxiv.org/pdf/1708.02002v2.pdf
Translations as Additional Contexts for Sentence Classification,https://arxiv.org/pdf/1806.05516v1.pdf
The NarrativeQA Reading Comprehension Challenge,https://arxiv.org/pdf/1712.07040v1.pdf
SpecAugment: A Simple Data Augmentation Method for Automatic Speech Recognition,https://arxiv.org/pdf/1904.08779v1.pdf
Purpose and Polarity of Citation: Towards NLP-based Bibliometrics,https://aclweb.org/anthology/N13-1067
An Effective Approach to Unsupervised Machine Translation,https://arxiv.org/pdf/1902.01313v1.pdf
Greedy Search for Descriptive Spatial Face Features,https://arxiv.org/pdf/1701.01879v2.pdf
Neural 3D Mesh Renderer,https://arxiv.org/pdf/1711.07566v1.pdf
Learning to Remember Rare Events,https://arxiv.org/pdf/1703.03129v1.pdf
Skip-gram Language Modeling Using Sparse Non-negative Matrix Probability Estimation,https://arxiv.org/pdf/1412.1454v2.pdf
RAM: Residual Attention Module for Single Image Super-Resolution,https://arxiv.org/pdf/1811.12043v1.pdf
"You Only Look Once: Unified, Real-Time Object Detection",https://arxiv.org/pdf/1506.02640v5.pdf
T-Net: Parametrizing Fully Convolutional Nets with a Single High-Order Tensor,https://arxiv.org/pdf/1904.02698v1.pdf
Deformable Convolutional Networks,https://arxiv.org/pdf/1703.06211v3.pdf
Self-Supervised Learning of 3D Human Pose using Multi-view Geometry,https://arxiv.org/pdf/1903.02330v2.pdf
Towards Universal Dialogue State Tracking,https://arxiv.org/pdf/1810.09587v1.pdf
Full-Capacity Unitary Recurrent Neural Networks,https://arxiv.org/pdf/1611.00035v1.pdf
Submanifold Sparse Convolutional Networks,https://arxiv.org/pdf/1706.01307v1.pdf
SWAG: A Large-Scale Adversarial Dataset for Grounded Commonsense Inference,https://arxiv.org/pdf/1808.05326v1.pdf
"Multi-Evidence Filtering and Fusion for Multi-Label Classification, Object Detection and Semantic Segmentation Based on Weakly Supervised Learning",https://arxiv.org/pdf/1802.09129v1.pdf
Learning to Compare: Relation Network for Few-Shot Learning,https://arxiv.org/pdf/1711.06025v2.pdf
A Joint Many-Task Model: Growing a Neural Network for Multiple NLP Tasks,https://arxiv.org/pdf/1611.01587v5.pdf
SJTU-NLP at SemEval-2018 Task 9: Neural Hypernym Discovery with Term Embeddings,https://aclweb.org/anthology/S18-1147
Part-Level Convolutional Neural Networks for Pedestrian Detection Using Saliency and Boundary Box Alignment,https://arxiv.org/pdf/1810.00689v1.pdf
Going Deeper with Convolutions,https://arxiv.org/pdf/1409.4842v1.pdf
Outrageously Large Neural Networks: The Sparsely-Gated Mixture-of-Experts Layer,https://arxiv.org/pdf/1701.06538v1.pdf
Massively Parallel Methods for Deep Reinforcement Learning,https://arxiv.org/pdf/1507.04296v2.pdf
CESI: Canonicalizing Open Knowledge Bases using Embeddings and Side Information,https://arxiv.org/pdf/1902.00172v1.pdf
PixelGAN Autoencoders,https://arxiv.org/pdf/1706.00531v1.pdf
Videos as Space-Time Region Graphs,https://arxiv.org/pdf/1806.01810v2.pdf
DSOD: Learning Deeply Supervised Object Detectors from Scratch,https://arxiv.org/pdf/1708.01241v2.pdf
SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,https://arxiv.org/pdf/1511.00561v3.pdf
Multi-Task Graph Autoencoders,https://arxiv.org/pdf/1811.02798v1.pdf
MEMEN: Multi-layer Embedding with Memory Networks for Machine Comprehension,https://arxiv.org/pdf/1707.09098v1.pdf
YOLACT: Real-time Instance Segmentation,https://arxiv.org/pdf/1904.02689v1.pdf
Table-to-text Generation by Structure-aware Seq2seq Learning,https://arxiv.org/pdf/1711.09724v1.pdf
3D-R2N2: A Unified Approach for Single and Multi-view 3D Object Reconstruction,https://arxiv.org/pdf/1604.00449v1.pdf
Semi-supervised Multitask Learning for Sequence Labeling,https://arxiv.org/pdf/1704.07156v1.pdf
Invariant Information Clustering for Unsupervised Image Classification and Segmentation,https://arxiv.org/pdf/1807.06653v3.pdf
Fused DNN: A deep neural network fusion approach to fast and robust pedestrian detection,https://arxiv.org/pdf/1610.03466v2.pdf
Large-Scale Learnable Graph Convolutional Networks,https://arxiv.org/pdf/1808.03965v1.pdf
On First-Order Meta-Learning Algorithms,https://arxiv.org/pdf/1803.02999v3.pdf
Deep CNN ensembles and suggestive annotations for infant brain MRI segmentation,https://arxiv.org/pdf/1712.05319v2.pdf
Multi-attention Recurrent Network for Human Communication Comprehension,https://arxiv.org/pdf/1802.00923v1.pdf
Deep Recurrent Models with Fast-Forward Connections for Neural Machine Translation,https://arxiv.org/pdf/1606.04199v3.pdf
Subcategory-aware Convolutional Neural Networks for Object Proposals and Detection,https://arxiv.org/pdf/1604.04693v3.pdf
What Can Help Pedestrian Detection?,https://arxiv.org/pdf/1705.02757v1.pdf
Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,https://arxiv.org/pdf/1611.01462v3.pdf
The PyTorch-Kaldi Speech Recognition Toolkit,https://arxiv.org/pdf/1811.07453v2.pdf
Noise Contrastive Estimation and Negative Sampling for Conditional Models: Consistency and Statistical Efficiency,https://arxiv.org/pdf/1809.01812v1.pdf
Improved Variational Autoencoders for Text Modeling using Dilated Convolutions,https://arxiv.org/pdf/1702.08139v2.pdf
Conversational Memory Network for Emotion Recognition in Dyadic Dialogue Videos,https://aclweb.org/anthology/N18-1193
Recurrent Scale Approximation for Object Detection in CNN,https://arxiv.org/pdf/1707.09531v2.pdf
Identifying Well-formed Natural Language Questions,https://arxiv.org/pdf/1808.09419v1.pdf
Universal Transformers,https://arxiv.org/pdf/1807.03819v3.pdf
Coarse-to-Fine Attention Models for Document Summarization,https://aclweb.org/anthology/W17-4505
ArtTrack: Articulated Multi-person Tracking in the Wild,https://arxiv.org/pdf/1612.01465v3.pdf
End-to-end speech recognition using lattice-free MMI,https://www.danielpovey.com/files/2018_interspeech_end2end.pdf
3DMatch: Learning Local Geometric Descriptors from RGB-D Reconstructions,https://arxiv.org/pdf/1603.08182v3.pdf
#Exploration: A Study of Count-Based Exploration for Deep Reinforcement Learning,https://arxiv.org/pdf/1611.04717v3.pdf
Beyond Part Models: Person Retrieval with Refined Part Pooling (and a Strong Convolutional Baseline),https://arxiv.org/pdf/1711.09349v3.pdf
